-00:00:02.0070000		Run Escape casts Ruin III on Ramuh
00:00:45.9590000		Run Escape prepares Bio III on Ramuh +1214 (CRITICAL)
00:00:45.9590000		Ramuh gains Bio III from Run Escape
00:00:46.0020000		Yujin Ahn Attack Ramuh 4380
00:00:46.0910000		Dan Tam prepares Attack on Ramuh 4642 (DIRECT HIT)
00:00:46.1360000		Aihyooni Yoomi Broil III Ramuh 18535
00:00:46.2250000		Dengue Fever prepares Swiftcast on Dengue Fever 
00:00:46.2250000		Dengue Fever gains Swiftcast from Dengue Fever
00:00:46.3590000		Ramuh Judgment Jolt  0
00:00:46.3590000		Minju Rose prepares Riot Blade on Ramuh 10762 (DIRECT HIT)
00:00:46.4030000		The limit break guage has been updated to 2720. 3 bars are available.
00:00:46.4480000		Minju Rose Attack Ramuh 2400
00:00:46.5370000		Blue Fever prepares Burst Shot on Ramuh 14023 (DIRECT HIT)
00:00:46.5370000		Yoo Rose prepares Ruin III on Ramuh 16490 (DIRECT HIT)
00:00:46.6260000		Dan Tam Attack Ramuh 4642
00:00:46.6710000		Ramuh prepares Unknown_4Bc9 on Minju Rose 25187
00:00:46.7160000		Blue Fever Bloodletter Ramuh 7680
00:00:46.8040000		Run Escape prepares Fester on Ramuh 21292
00:00:46.9830000		Dengue Fever prepares Glare on Ramuh 26556 (DIRECT HIT)
00:00:47.0730000		Eos gains Well Fed from Aihyooni Yoomi
00:00:47.0730000		Eos gains Devotion from Ruby Carbuncle
00:00:47.0730000		Eos gains Mage's Ballad from Blue Fever
00:00:47.1170000		Minju Rose Riot Blade Ramuh 10762
00:00:47.1170000		Ramuh Unknown_4Bc9 Minju Rose 0
00:00:47.1170000		Blue Fever prepares Shot on Ramuh 4361
00:00:47.1610000		Ifrit-Egi prepares Burning Strike on Ramuh 5463 (DIRECT HIT)
00:00:47.1610000		Yujin Ahn prepares Storm's Path on Ramuh 12265
00:00:47.2060000		Blue Fever prepares Bloodletter on Ramuh 7248
00:00:47.3400000		Yoo Rose Ruin III Ramuh 16490
00:00:47.4730000		Ramuh Unknown_4Bc9 Minju Rose 25187
00:00:47.5180000		Dan Tam prepares Spinning Edge on Ramuh 10514 (DIRECT HIT)
00:00:47.7410000		Run Escape Fester Ramuh 21292
00:00:47.8760000		Blue Fever Shot Ramuh 4361
00:00:47.9210000		Dan Tam Spinning Edge Ramuh 10514
00:00:47.9210000		Dengue Fever gains Surge Protection from 
00:00:47.9210000		Dengue Fever prepares Assize on Dengue Fever +18454
00:00:47.9210000		Dengue Fever prepares Assize on Ramuh 42368 (CRITICAL)
00:00:47.9210000		Dengue Fever prepares Assize on Dan Tam +18189
00:00:47.9210000		Dengue Fever prepares Assize on Run Escape +18626
00:00:47.9210000		Dengue Fever prepares Assize on Yoo Rose +18508
00:00:47.9210000		Dengue Fever prepares Assize on Aihyooni Yoomi +28793 (CRITICAL)
00:00:47.9650000		Ifrit-Egi Burning Strike Ramuh 5463
00:00:47.9650000		Ruby Carbuncle prepares Burning Strike on Ramuh 5495 (DIRECT HIT)
00:00:48.0100000		Blue Fever Burst Shot Ramuh 14023
00:00:48.1000000		Aihyooni Yoomi prepares Broil III on Ramuh 23727 (DIRECT HIT)
00:00:48.1430000		Eos prepares Embrace on Minju Rose +4172
00:00:48.1880000		Minju Rose prepares Attack on Ramuh 2324
00:00:48.2760000		Dengue Fever Glare Ramuh 26556
00:00:48.2770000		Dan Tam prepares Attack on Ramuh 5395 (CRITICAL)
00:00:48.4550000		Raiden prepares Unknown_4E61 on Yujin Ahn 8975
00:00:48.5880000		Minju Rose gains Mage's Ballad from Blue Fever
00:00:48.5880000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:00:48.5880000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:00:48.5880000		Eos gains Mage's Ballad from Blue Fever
00:00:48.5880000		Dan Tam gains Mage's Ballad from Blue Fever
00:00:48.5880000		Yoo Rose gains Mage's Ballad from Blue Fever
00:00:48.5880000		Dengue Fever gains Mage's Ballad from Blue Fever
00:00:48.5880000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:00:48.5880000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:00:48.5880000		Run Escape gains Mage's Ballad from Blue Fever
00:00:48.6780000		Yujin Ahn Storm's Path Ramuh 12265
00:00:48.7220000		Minju Rose Attack Ramuh 2324
00:00:48.7220000		Dengue Fever Assize Ramuh 42368
00:00:48.7670000		Ruby Carbuncle Burning Strike Ramuh 5495
00:00:48.7670000		Eos Embrace Minju Rose 4172
00:00:48.7670000		Minju Rose prepares Goring Blade on Ramuh 11396
00:00:48.7670000		Aihyooni Yoomi prepares Ruin II on Ramuh 13482
00:00:48.8120000		Blue Fever Bloodletter Ramuh 7248
00:00:48.8120000		Dan Tam Attack Ramuh 5395
00:00:48.8560000		Yujin Ahn prepares Attack on Ramuh 4073
00:00:48.9000000		Aihyooni Yoomi Broil III Ramuh 23727
00:00:48.9890000		Blue Fever prepares Burst Shot on Ramuh 12030
00:00:49.2560000		Yoo Rose prepares Ruin III on Ramuh 16611 (DIRECT HIT)
00:00:49.3000000		Minju Rose Goring Blade Ramuh 11396
00:00:49.3000000		Ramuh gains Goring Blade from Minju Rose
00:00:49.3900000		Yujin Ahn Attack Ramuh 4073
00:00:49.3900000		The limit break guage has been updated to 2890. 3 bars are available.
00:00:49.4790000		Raiden Unknown_4E61 Yujin Ahn 8975
00:00:49.6110000		Dan Tam prepares Gust Slash on Ramuh 25521 (CRITICAL)
00:00:49.6550000		Yujin Ahn prepares Heavy Swing on Ramuh 6597
00:00:49.7000000		Aihyooni Yoomi Ruin II Ramuh 13482
00:00:50.0110000		Dan Tam Gust Slash Ramuh 25521
00:00:50.0560000		Yoo Rose Ruin III Ramuh 16611
00:00:50.0560000		Blue Fever prepares Bloodletter on Ramuh 11599 (CRITICAL)
00:00:50.1910000		Yujin Ahn Heavy Swing Ramuh 6597
00:00:50.1910000		Blue Fever prepares Shot on Ramuh 5160 (DIRECT HIT)
00:00:50.2790000		Aihyooni Yoomi prepares Fey Illumination on Aihyooni Yoomi 
00:00:50.3230000		Yujin Ahn prepares Onslaught on Ramuh 3083
00:00:50.4120000		Ifrit-Egi prepares Burning Strike on Ramuh 6980 (CRITICAL)
00:00:50.4120000		Run Escape prepares Ruin III on Ramuh 12601
00:00:50.4570000		Blue Fever Burst Shot Ramuh 12030
00:00:50.4570000		Minju Rose prepares Attack on Ramuh 3705 (CRITICAL)
00:00:50.4570000		Dan Tam prepares Attack on Ramuh 3666
00:00:50.7680000		Blue Fever prepares Empyreal Arrow on Ramuh 10670
00:00:50.9470000		Blue Fever Shot Ramuh 5160
00:00:50.9470000		Yujin Ahn Onslaught Ramuh 3083
00:00:50.9910000		Minju Rose Attack Ramuh 3705
00:00:50.9910000		Dan Tam Attack Ramuh 3666
00:00:51.0800000		Eos gains Summon Order II from Eos
00:00:51.1680000		Minju Rose prepares Fast Blade on Ramuh 6945 (DIRECT HIT)
00:00:51.2130000		Ifrit-Egi Burning Strike Ramuh 6980
00:00:51.2130000		Run Escape Ruin III Ramuh 12601
00:00:51.2130000		Ruby Carbuncle prepares Burning Strike on Ramuh 6114 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Dan Tam +317 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Aihyooni Yoomi +317 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Yoo Rose +317 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Run Escape +317 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Dengue Fever +317 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Yujin Ahn +317 (CRITICAL)
00:00:51.2130000		Eos prepares Fey Illumination on Minju Rose +317 (CRITICAL)
00:00:51.4360000		Dengue Fever prepares Glare on Ramuh 19046
00:00:51.4800000		Blue Fever prepares Bloodletter on Ramuh 13567 (CRITICAL)
00:00:51.4800000		Raiden prepares Unknown_4E61 on Yujin Ahn 8934
00:00:51.5690000		Minju Rose gains Mage's Ballad from Blue Fever
00:00:51.5690000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:00:51.5690000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:00:51.5690000		Eos gains Mage's Ballad from Blue Fever
00:00:51.5690000		Dan Tam gains Mage's Ballad from Blue Fever
00:00:51.5690000		Yoo Rose gains Mage's Ballad from Blue Fever
00:00:51.5690000		Dengue Fever gains Mage's Ballad from Blue Fever
00:00:51.5690000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:00:51.5690000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:00:51.5690000		Run Escape gains Mage's Ballad from Blue Fever
00:00:51.6590000		Blue Fever Bloodletter Ramuh 11599
00:00:51.7040000		Dan Tam prepares Aeolian Edge on Ramuh 35363 (CRITICAL)
00:00:51.7930000		Blue Fever Empyreal Arrow Ramuh 10670
00:00:51.7930000		Minju Rose Fast Blade Ramuh 6945
00:00:51.8830000		Minju Rose prepares Reprisal on Ramuh 
00:00:51.9720000		Yujin Ahn prepares Maim on Ramuh 9116
00:00:52.0170000		Ruby Carbuncle Burning Strike Ramuh 6114
00:00:52.1060000		Yoo Rose prepares Ruin III on Ramuh 19542 (CRITICAL)
00:00:52.1060000		Ramuh prepares Fury's Bolt on Ramuh 
00:00:52.2400000		Dan Tam Aeolian Edge Ramuh 35363
00:00:52.2400000		Blue Fever prepares Burst Shot on Ramuh 13849 (DIRECT HIT)
00:00:52.2400000		Yujin Ahn prepares Attack on Ramuh 3872
00:00:52.4190000		Dan Tam gains Fey Illumination from Eos
00:00:52.4190000		The limit break guage has been updated to 3060. 3 bars are available.
00:00:52.4190000		Ramuh gains Fury's Bolt from Ramuh
00:00:52.5070000		Ramuh gains Reprisal from Minju Rose
00:00:52.5070000		Raiden Unknown_4E61 Yujin Ahn 8934
00:00:52.5520000		Aihyooni Yoomi gains Fey Illumination from Eos
00:00:52.5960000		Yujin Ahn Maim Ramuh 9116
00:00:52.6400000		Dan Tam prepares Attack on Ramuh 4462 (DIRECT HIT)
00:00:52.6850000		Yoo Rose gains Fey Illumination from Eos
00:00:52.7280000		Dengue Fever Glare Ramuh 19046
00:00:52.7290000		Minju Rose prepares Attack on Ramuh 2256
00:00:52.7290000		Ramuh prepares Unknown_4Bc9 on Minju Rose 23179
00:00:52.7730000		Yujin Ahn Attack Ramuh 3872
00:00:52.8170000		Run Escape gains Fey Illumination from Eos
00:00:52.9070000		Yoo Rose Ruin III Ramuh 19542
00:00:52.9070000		Eos prepares Embrace on Yujin Ahn +6941 (CRITICAL)
00:00:52.9510000		Dengue Fever gains Fey Illumination from Eos
00:00:53.0420000		Blue Fever prepares Bloodletter on Ramuh 7197
00:00:53.0420000		Run Escape prepares Ruin III on Ramuh 13547
00:00:53.0860000		Blue Fever Bloodletter Ramuh 13567
00:00:53.0860000		Yujin Ahn gains Fey Illumination from Eos
00:00:53.1310000		Aihyooni Yoomi prepares Broil III on Ramuh 23439 (DIRECT HIT)
00:00:53.1760000		Dan Tam Attack Ramuh 4462
00:00:53.2210000		Minju Rose gains Fey Illumination from Eos
00:00:53.2650000		Minju Rose Attack Ramuh 2256
00:00:53.2650000		Blue Fever prepares Shot on Ramuh 4161
00:00:53.5330000		Eos Embrace Yujin Ahn 6941
00:00:53.5330000		Ramuh Unknown_4Bc9 Minju Rose 23179
00:00:53.5780000		Minju Rose prepares Riot Blade on Ramuh 7892
00:00:53.6670000		Ifrit-Egi prepares Burning Strike on Ramuh 8141 (CRITICAL)
00:00:53.7120000		Blue Fever Burst Shot Ramuh 13849
00:00:53.8020000		Dan Tam prepares Ten on Dan Tam 
00:00:53.8020000		Dan Tam gains Mudra from Dan Tam
00:00:53.8460000		Run Escape Ruin III Ramuh 13547
00:00:53.9360000		Aihyooni Yoomi Broil III Ramuh 23439
00:00:54.0250000		Blue Fever Shot Ramuh 4161
00:00:54.2920000		Dan Tam prepares Chi on Dan Tam 
00:00:54.2920000		Dan Tam gains Mudra from Dan Tam
00:00:54.3380000		Minju Rose Riot Blade Ramuh 7892
00:00:54.3380000		Minju Rose prepares Circle Of Scorn on Ramuh 3171
00:00:54.3380000		Yujin Ahn prepares Storm's Path on Ramuh 11962
00:00:54.4710000		Ifrit-Egi Burning Strike Ramuh 8141
00:00:54.4710000		Ruby Carbuncle prepares Burning Strike on Ramuh 3995
00:00:54.5150000		Raiden prepares Unknown_4E61 on Yujin Ahn 8388
00:00:54.5600000		Minju Rose gains Mage's Ballad from Blue Fever
00:00:54.5600000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:00:54.5600000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:00:54.5600000		Eos gains Mage's Ballad from Blue Fever
00:00:54.5600000		Dan Tam gains Mage's Ballad from Blue Fever
00:00:54.5600000		Yoo Rose gains Mage's Ballad from Blue Fever
00:00:54.5600000		Dengue Fever gains Mage's Ballad from Blue Fever
00:00:54.5600000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:00:54.5600000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:00:54.5600000		Run Escape gains Mage's Ballad from Blue Fever
00:00:54.6500000		Blue Fever Bloodletter Ramuh 7197
00:00:54.6500000		Dengue Fever prepares Glare on Ramuh 20847
00:00:54.7390000		Blue Fever prepares Apex Arrow on Ramuh 35064 (DIRECT HIT)
00:00:54.8290000		Dan Tam prepares Jin on Dan Tam 
00:00:54.8290000		Dan Tam prepares Attack on Ramuh 3766
00:00:54.8290000		Dan Tam gains Mudra from Dan Tam
00:00:55.0080000		Minju Rose prepares Attack on Ramuh 2240
00:00:55.0080000		Yoo Rose prepares Ruin III on Ramuh 19514 (CRITICAL)
00:00:55.2750000		Ruby Carbuncle Burning Strike Ramuh 3995
00:00:55.3190000		Dan Tam prepares Suiton on Ramuh 34540 (CRITICAL)
00:00:55.3190000		Dan Tam gains Suiton from Dan Tam
00:00:55.3640000		Minju Rose Circle Of Scorn Ramuh 3171
00:00:55.3640000		Ramuh gains Circle Of Scorn from Minju Rose
00:00:55.3640000		Dan Tam Attack Ramuh 3766
00:00:55.4090000		The limit break guage has been updated to 3230. 3 bars are available.
00:00:55.5430000		Minju Rose Attack Ramuh 2240
00:00:55.5430000		Raiden Unknown_4E61 Yujin Ahn 8388
00:00:55.6330000		Yujin Ahn prepares Attack on Ramuh 3954
00:00:55.6780000		Run Escape prepares Ruin III on Ramuh 13264
00:00:55.7220000		Aihyooni Yoomi prepares Broil III on Ramuh 28396 (CRITICAL)
00:00:55.7670000		Ramuh prepares Unknown_4Bc9 on Minju Rose 22178
00:00:55.8110000		Blue Fever Apex Arrow Ramuh 35064
00:00:55.8110000		Yoo Rose Ruin III Ramuh 19514
00:00:55.8560000		Yujin Ahn Storm's Path Ramuh 11962
00:00:55.9460000		Dengue Fever Glare Ramuh 20847
00:00:55.9460000		Minju Rose prepares Royal Authority on Ramuh 14204
00:00:55.9460000		Minju Rose gains Sword Oath from Minju Rose
00:00:56.0790000		Blue Fever prepares Bloodletter on Ramuh 6836
00:00:56.1680000		Yujin Ahn Attack Ramuh 3954
00:00:56.3020000		Dan Tam Suiton Ramuh 34540
00:00:56.3470000		Blue Fever prepares Shot on Ramuh 3969
00:00:56.3470000		Yujin Ahn prepares Infuriate on Yujin Ahn 
00:00:56.3470000		Yujin Ahn gains Nascent Chaos from Yujin Ahn
00:00:56.4340000		Eos prepares Embrace on Yujin Ahn +6665 (CRITICAL)
00:00:56.4790000		Run Escape Ruin III Ramuh 13264
00:00:56.5240000		Minju Rose Royal Authority Ramuh 14204
00:00:56.5240000		Aihyooni Yoomi Broil III Ramuh 28396
00:00:56.5680000		Ramuh Unknown_4Bc9 Minju Rose 22178
00:00:56.7910000		Dan Tam prepares Spinning Edge on Ramuh 8329
00:00:56.9250000		Ifrit-Egi prepares Burning Strike on Ramuh 4263
00:00:57.0150000		Dan Tam prepares Attack on Ramuh 3661
00:00:57.0610000		Eos Embrace Yujin Ahn 6665
00:00:57.0610000		Yujin Ahn prepares Inner Chaos on Ramuh 53442 (CRITICAL)
00:00:57.1040000		Blue Fever Shot Ramuh 3969
00:00:57.1930000		Dan Tam Spinning Edge Ramuh 8329
00:00:57.2370000		Blue Fever prepares Burst Shot on Ramuh 17962 (CRITICAL)
00:00:57.2820000		Minju Rose prepares Attack on Ramuh 2220
00:00:57.5500000		Dan Tam Attack Ramuh 3661
00:00:57.5500000		Raiden prepares Unknown_4E61 on Yujin Ahn 8930
00:00:57.5940000		Minju Rose gains Mage's Ballad from Blue Fever
00:00:57.5940000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:00:57.5940000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:00:57.5940000		Eos gains Mage's Ballad from Blue Fever
00:00:57.5940000		Dan Tam gains Mage's Ballad from Blue Fever
00:00:57.5940000		Yoo Rose gains Mage's Ballad from Blue Fever
00:00:57.5940000		Dengue Fever gains Mage's Ballad from Blue Fever
00:00:57.5940000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:00:57.5940000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:00:57.5940000		Run Escape gains Mage's Ballad from Blue Fever
00:00:57.6830000		Blue Fever Bloodletter Ramuh 6836
00:00:57.7280000		Ifrit-Egi Burning Strike Ramuh 4263
00:00:57.7280000		Ruby Carbuncle prepares Burning Strike on Ramuh 3876
00:00:57.8170000		Minju Rose Attack Ramuh 2220
00:00:57.9950000		Yujin Ahn Inner Chaos Ramuh 53442
00:00:58.1720000		Yoo Rose prepares Ruin III on Ramuh 20094 (CRITICAL)
00:00:58.2610000		Run Escape prepares Ruin III on Ramuh 17006 (DIRECT HIT)
00:00:58.3510000		Minju Rose prepares Atonement on Ramuh 18765 (DIRECT HIT)
00:00:58.3510000		Dengue Fever prepares Glare on Ramuh 31129 (CRITICAL)
00:00:58.3510000		Minju Rose gains Sword Oath from Minju Rose
00:00:58.3960000		The limit break guage has been updated to 3400. 3 bars are available.
00:00:58.5290000		Ruby Carbuncle Burning Strike Ramuh 3876
00:00:58.5750000		Raiden Unknown_4E61 Yujin Ahn 8930
00:00:58.5750000		Aihyooni Yoomi prepares Broil III on Ramuh 18369
00:00:58.7080000		Blue Fever Burst Shot Ramuh 17962
00:00:58.7530000		Yoo Rose prepares Ruin IV on Ramuh 29152 (CRITICAL)
00:00:58.7530000		Yoo Rose gains Further Ruin from Yoo Rose
00:00:58.8860000		Dan Tam prepares Gust Slash on Ramuh 15151 (DIRECT HIT)
00:00:58.9750000		Yoo Rose Ruin III Ramuh 20094
00:00:59.0190000		Yujin Ahn prepares Attack on Ramuh 3940
00:00:59.0640000		Run Escape Ruin III Ramuh 17006
00:00:59.1980000		Dan Tam prepares Attack on Ramuh 5833 (CRITICAL)
00:00:59.2870000		Dan Tam Gust Slash Ramuh 15151
00:00:59.3760000		Aihyooni Yoomi Broil III Ramuh 18369
00:00:59.4200000		Blue Fever prepares Shot on Ramuh 4079
00:00:59.4200000		Yoo Rose prepares Firebird Trance on Yoo Rose 
00:00:59.4200000		Yujin Ahn prepares Heavy Swing on Ramuh 5848
00:00:59.5540000		Yoo Rose Ruin IV Ramuh 29152
00:00:59.5540000		Yujin Ahn Attack Ramuh 3940
00:00:59.5540000		Minju Rose prepares Attack on Ramuh 2265
00:00:59.6440000		Minju Rose Atonement Ramuh 18765
00:00:59.6440000		Dengue Fever Glare Ramuh 31129
00:00:59.6440000		Eos prepares Embrace on Minju Rose +4316
00:00:59.6440000		Dan Tam prepares Bhavacakra on Ramuh 11103
00:00:59.6890000		Blue Fever prepares Burst Shot on Ramuh 10431
00:00:59.7330000		Dan Tam Attack Ramuh 5833
00:00:59.9560000		Yujin Ahn Heavy Swing Ramuh 5848
00:01:00.0900000		Minju Rose Attack Ramuh 2265
00:01:00.0900000		Yoo Rose prepares Tri-Disaster on Ramuh 20162
00:01:00.0900000		Ramuh gains Bio III from Yoo Rose
00:01:00.0900000		Ramuh gains Miasma III from Yoo Rose
00:01:00.1780000		Blue Fever Shot Ramuh 4079
00:01:00.1780000		Ifrit-Egi prepares Burning Strike on Ramuh 8028 (CRITICAL)
00:01:00.2670000		Eos Embrace Minju Rose 4316
00:01:00.2670000		Dan Tam Bhavacakra Ramuh 11103
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Yoo Rose +1868 (CRITICAL)
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Aihyooni Yoomi +1868 (CRITICAL)
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Dengue Fever +1868 (CRITICAL)
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Yujin Ahn +1868 (CRITICAL)
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Dan Tam +1868 (CRITICAL)
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Run Escape +1868 (CRITICAL)
00:01:00.4460000		Demi-Phoenix prepares Everlasting Flight on Minju Rose +1868 (CRITICAL)
00:01:00.5800000		Raiden prepares Unknown_4E61 on Yujin Ahn 8886
00:01:00.5800000		Minju Rose gains Mage's Ballad from Blue Fever
00:01:00.5800000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:01:00.5800000		Eos gains Mage's Ballad from Blue Fever
00:01:00.5800000		Dan Tam gains Mage's Ballad from Blue Fever
00:01:00.5800000		Demi-Phoenix gains Mage's Ballad from Blue Fever
00:01:00.5800000		Demi-Phoenix gains Well Fed from Yoo Rose
00:01:00.5800000		Yoo Rose gains Mage's Ballad from Blue Fever
00:01:00.5800000		Dengue Fever gains Mage's Ballad from Blue Fever
00:01:00.5800000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:01:00.5800000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:01:00.5800000		Run Escape gains Mage's Ballad from Blue Fever
00:01:00.7590000		Minju Rose prepares Atonement on Ramuh 14817
00:01:00.7590000		Minju Rose gains Sword Oath from Minju Rose
00:01:00.8930000		Yoo Rose Tri-Disaster Ramuh 20162
00:01:00.8930000		Dengue Fever prepares Glare on Ramuh 20200
00:01:00.8930000		Run Escape prepares Ruin III on Ramuh 15966 (DIRECT HIT)
00:01:00.9810000		Ifrit-Egi Burning Strike Ramuh 8028
00:01:00.9810000		Dan Tam prepares Armor Crush on Ramuh 17177
00:01:01.0710000		Aihyooni Yoomi prepares Broil III on Ramuh 18801
00:01:01.1600000		Blue Fever Burst Shot Ramuh 10431
00:01:01.2050000		Yoo Rose prepares Fountain Of Fire on Ramuh 26619 (CRITICAL)
00:01:01.2050000		Yoo Rose gains Hellish Conduit from Yoo Rose
00:01:01.2490000		Demi-Phoenix prepares Scarlet Flame on Ramuh 7358
00:01:01.3830000		Yoo Rose gains Everlasting Flight from Demi-Phoenix
00:01:01.3830000		Dan Tam prepares Attack on Ramuh 3714
00:01:01.3830000		The limit break guage has been updated to 3570. 3 bars are available.
00:01:01.4280000		Minju Rose prepares Spirits Within on Ramuh 8706
00:01:01.5180000		Aihyooni Yoomi gains Everlasting Flight from Demi-Phoenix
00:01:01.5180000		Dengue Fever prepares Dia on Ramuh 7818
00:01:01.6060000		Raiden Unknown_4E61 Yujin Ahn 8886
00:01:01.6060000		Dan Tam Armor Crush Ramuh 17177
00:01:01.6510000		Dengue Fever gains Everlasting Flight from Demi-Phoenix
00:01:01.6960000		Run Escape Ruin III Ramuh 15966
00:01:01.7410000		Dan Tam prepares Kassatsu on Dan Tam 
00:01:01.7410000		Yujin Ahn prepares Maim on Ramuh 8875
