-00:00:01.8170000		Run Escape casts Ruin III on Ramuh
00:02:15.0830000		Dengue Fever gains Medica II from Dengue Fever
00:02:15.1730000		Run Escape Ruin III Ramuh 28595
00:02:15.1730000		Minju Rose prepares Sheltron on Minju Rose 1856
00:02:15.1730000		Minju Rose gains Sheltron from Minju Rose
00:02:15.2170000		Dengue Fever Medica II Dan Tam 9366
00:02:15.2170000		Dan Tam gains Medica II from Dengue Fever
00:02:15.2170000		Yujin Ahn Maim Ramuh 15578
00:02:15.2620000		Dan Tam Assassinate Ramuh 15986
00:02:15.2620000		Yujin Ahn prepares Nascent Flash on Minju Rose 
00:02:15.3520000		Minju Rose gains Medica II from Dengue Fever
00:02:15.3520000		Dengue Fever gains Divine Veil from Minju Rose
00:02:15.3520000		Dan Tam prepares Ten on Dan Tam 
00:02:15.3530000		Blue Fever gains Divine Veil from Minju Rose
00:02:15.3530000		Eos gains Divine Veil from Minju Rose
00:02:15.3530000		Ifrit-Egi gains Divine Veil from Minju Rose
00:02:15.3530000		Dan Tam gains Divine Veil from Minju Rose
00:02:15.3530000		Dan Tam gains Mudra from Dan Tam
00:02:15.3530000		Yoo Rose gains Divine Veil from Minju Rose
00:02:15.3530000		Yujin Ahn gains Divine Veil from Minju Rose
00:02:15.3530000		Aihyooni Yoomi gains Divine Veil from Minju Rose
00:02:15.3530000		Run Escape gains Divine Veil from Minju Rose
00:02:15.4850000		Dengue Fever Medica II Run Escape 8947
00:02:15.4850000		Run Escape gains Medica II from Dengue Fever
00:02:15.5300000		Ifrit-Egi Burning Strike Ramuh 7343
00:02:15.5740000		Blue Fever Shot Ramuh 4440
00:02:15.6180000		Blue Fever Burst Shot Ramuh 14864
00:02:15.6180000		Dengue Fever Medica II Aihyooni Yoomi 14354
00:02:15.6180000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:02:15.7520000		Dengue Fever Medica II Yoo Rose 9102
00:02:15.7520000		Yoo Rose gains Medica II from Dengue Fever
00:02:15.7970000		Dengue Fever prepares Temperance on Dengue Fever 1872
00:02:15.8420000		Minju Rose prepares Riot Blade on Ramuh 10536
00:02:15.8420000		Dan Tam prepares Chi on Dan Tam 
00:02:15.8420000		The limit break guage has been updated to 7820. 3 bars are available.
00:02:15.8420000		Dan Tam gains Mudra from Dan Tam
00:02:15.8860000		Dengue Fever Medica II Blue Fever 8971
00:02:15.8860000		Blue Fever gains Medica II from Dengue Fever
00:02:15.8860000		Minju Rose gains Nascent Glint from Yujin Ahn
00:02:15.8860000		Yujin Ahn gains Nascent Flash from Yujin Ahn
00:02:15.9310000		Yujin Ahn prepares Onslaught on Ramuh 3148
00:02:15.9310000		Aihyooni Yoomi prepares Broil III on Ramuh 18379
00:02:16.0200000		Dengue Fever Medica II Yujin Ahn 9113
00:02:16.0200000		Yujin Ahn gains Medica II from Dengue Fever
00:02:16.0200000		Minju Rose prepares Attack on Ramuh 2864
00:02:16.0200000		Yujin Ahn prepares Attack on Ramuh 4289
00:02:16.2440000		Yoo Rose prepares Ruin III on Ramuh 13464
00:02:16.2880000		Demi-Bahamut prepares Wyrmwave on Ramuh 12248 (CRITICAL)
00:02:16.4240000		Yujin Ahn gains Temperance from Dengue Fever
00:02:16.4240000		Minju Rose gains Temperance from Dengue Fever
00:02:16.4240000		Dengue Fever gains Temperance from Dengue Fever
00:02:16.4240000		Dengue Fever gains Temperance from Dengue Fever
00:02:16.4240000		Run Escape gains Temperance from Dengue Fever
00:02:16.4240000		Blue Fever gains Temperance from Dengue Fever
00:02:16.4240000		Yoo Rose gains Temperance from Dengue Fever
00:02:16.4240000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:02:16.4240000		Dan Tam gains Temperance from Dengue Fever
00:02:16.4240000		Dan Tam prepares Raiton on Ramuh 49693 (CRITICAL)
00:02:16.5120000		Aihyooni Yoomi prepares Ruin II on Ramuh 14076
00:02:16.5560000		Minju Rose Attack Ramuh 2864
00:02:16.5560000		Yujin Ahn Onslaught Ramuh 3148
00:02:16.5560000		Yujin Ahn Attack Ramuh 4289
00:02:16.6000000		Minju Rose Riot Blade Ramuh 10536
00:02:16.6000000		Blue Fever prepares Burst Shot on Ramuh 18072 (CRITICAL)
00:02:16.6000000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:16.6000000		Eos gains Mage's Ballad from Blue Fever
00:02:16.6000000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:02:16.6000000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:16.6000000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:16.6000000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:16.6000000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:16.6000000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:16.6000000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:16.6000000		Run Escape gains Mage's Ballad from Blue Fever
00:02:16.6440000		Dan Tam prepares Attack on Ramuh 3878
00:02:16.6880000		Minju Rose prepares Intervene on Ramuh 7018
00:02:16.7330000		Aihyooni Yoomi Broil III Ramuh 18379
00:02:16.8690000		Run Escape prepares Ruin III on Ramuh 28073 (CRITICAL)
00:02:16.8690000		Minju Rose gains Sacred Soil from Aihyooni Yoomi
00:02:16.8690000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:02:16.8690000		Dengue Fever gains Sacred Soil from Aihyooni Yoomi
00:02:16.8690000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:02:16.8690000		Run Escape gains Sacred Soil from Aihyooni Yoomi
00:02:16.9130000		Eos prepares Embrace on Yoo Rose +4240
00:02:17.0470000		Yoo Rose Ruin III Ramuh 13464
00:02:17.0910000		Dan Tam prepares Ten Chi Jin on Dan Tam 1186 (DIRECT HIT)
00:02:17.0910000		Dan Tam gains Ten Chi Jin from Dan Tam
00:02:17.1360000		Dan Tam Raiton Ramuh 49693
00:02:17.1800000		Dan Tam Attack Ramuh 3878
00:02:17.2250000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:02:17.2250000		Aihyooni Yoomi prepares Energy Drain on Ramuh 10237
00:02:17.2690000		Minju Rose Intervene Ramuh 7018
00:02:17.3130000		Demi-Bahamut Wyrmwave Ramuh 12248
00:02:17.3130000		Blue Fever prepares Bloodletter on Ramuh 7647
00:02:17.4470000		Aihyooni Yoomi Ruin II Ramuh 14076
00:02:17.4910000		Yujin Ahn prepares Storm's Path on Ramuh 12485
00:02:17.5350000		Eos Embrace Yoo Rose 4240
00:02:17.6680000		Run Escape Ruin III Ramuh 28073
00:02:17.6680000		Run Escape prepares Deathflare on Ramuh 46309 (CRITICAL)
00:02:17.8900000		Blue Fever prepares Shot on Ramuh 4120
00:02:17.8900000		Dan Tam prepares Fuma Shuriken on Ramuh 20039
00:02:17.8900000		Dan Tam gains Ten Chi Jin from Dan Tam
00:02:17.9790000		Ifrit-Egi prepares Burning Strike on Ramuh 4432
00:02:18.0680000		Dengue Fever Assize Aihyooni Yoomi 18072
00:02:18.1570000		Ramuh prepares Crippling Blow on Minju Rose 
00:02:18.2030000		Yujin Ahn prepares Upheaval on Ramuh 14903
00:02:18.2910000		Aihyooni Yoomi Energy Drain Ramuh 10237
00:02:18.2910000		Minju Rose prepares Goring Blade on Ramuh 22123 (CRITICAL)
00:02:18.2910000		Minju Rose prepares Attack on Ramuh 3118
00:02:18.4690000		Run Escape Deathflare Ramuh 46309
00:02:18.4700000		Run Escape prepares Summon Bahamut on Run Escape 
00:02:18.6460000		Blue Fever Shot Ramuh 4120
00:02:18.7780000		Dan Tam Fuma Shuriken Ramuh 20039
00:02:18.8220000		Minju Rose Goring Blade Ramuh 22123
00:02:18.8220000		Ramuh gains Goring Blade from Minju Rose
00:02:18.8220000		Minju Rose Attack Ramuh 3118
00:02:18.8220000		Yoo Rose prepares Ruin III on Ramuh 13076
00:02:18.8230000		The limit break guage has been updated to 7990. 3 bars are available.
00:02:18.8670000		Yujin Ahn Upheaval Ramuh 14903
00:02:18.8670000		Demi-Bahamut prepares Wyrmwave on Ramuh 8085
00:02:18.8670000		Dan Tam prepares Raiton on Ramuh 33440
00:02:18.8670000		Dan Tam gains Ten Chi Jin from Dan Tam
00:02:18.9110000		Blue Fever Bloodletter Ramuh 7647
00:02:18.9550000		Ramuh Crippling Blow Minju Rose 83948
00:02:19		Yujin Ahn Storm's Path Ramuh 12485
00:02:19		Dengue Fever prepares Glare on Ramuh 21655
00:02:19.0440000		Blue Fever prepares Burst Shot on Ramuh 14926 (DIRECT HIT)
00:02:19.3570000		Run Escape prepares Ruin IV on Ramuh 32359 (CRITICAL)
00:02:19.3570000		Run Escape gains Further Ruin from Run Escape
00:02:19.4010000		Demi-Bahamut prepares Wyrmwave on Ramuh 9925 (DIRECT HIT)
00:02:19.4010000		Yujin Ahn prepares Attack on Ramuh 4208
00:02:19.4450000		Yoo Rose prepares Ruin IV on Ramuh 25980 (DIRECT HIT)
00:02:19.4450000		Yoo Rose gains Further Ruin from Yoo Rose
00:02:19.4900000		Yujin Ahn gains Temperance from Dengue Fever
00:02:19.4900000		Minju Rose gains Temperance from Dengue Fever
00:02:19.4900000		Dengue Fever gains Temperance from Dengue Fever
00:02:19.4900000		Run Escape gains Temperance from Dengue Fever
00:02:19.4900000		Blue Fever gains Temperance from Dengue Fever
00:02:19.4900000		Yoo Rose gains Temperance from Dengue Fever
00:02:19.4900000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:02:19.4900000		Dan Tam gains Temperance from Dengue Fever
00:02:19.5780000		Dan Tam Raiton Ramuh 33440
00:02:19.5780000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:19.5780000		Eos gains Mage's Ballad from Blue Fever
00:02:19.5780000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:19.5780000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:19.5780000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:19.5780000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:19.5780000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:19.5780000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:19.5780000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:19.5780000		Run Escape gains Mage's Ballad from Blue Fever
00:02:19.6220000		Yoo Rose Ruin III Ramuh 13076
00:02:19.7560000		Blue Fever prepares Bloodletter on Ramuh 7453
00:02:19.8450000		Yujin Ahn prepares Heavy Swing on Ramuh 6276
00:02:19.8450000		Minju Rose gains Sacred Soil from Aihyooni Yoomi
00:02:19.8450000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:02:19.8450000		Dengue Fever gains Sacred Soil from Aihyooni Yoomi
00:02:19.8450000		Yujin Ahn gains Sacred Soil from Aihyooni Yoomi
00:02:19.8450000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:02:19.8450000		Run Escape gains Sacred Soil from Aihyooni Yoomi
00:02:19.8890000		Dan Tam prepares Suiton on Ramuh 44809 (CRITICAL)
00:02:19.8890000		Dan Tam gains Suiton from Dan Tam
00:02:19.9330000		Demi-Bahamut Wyrmwave Ramuh 8085
00:02:19.9330000		Yujin Ahn Attack Ramuh 4208
00:02:20.1120000		Run Escape prepares Enkindle Bahamut on Ramuh 
00:02:20.1570000		Run Escape Ruin IV Ramuh 32359
00:02:20.1570000		Yoo Rose gains Aetherflow from Yoo Rose
00:02:20.1570000		Yoo Rose prepares Energy Drain on Ramuh 6741
00:02:20.2460000		Yoo Rose Ruin IV Ramuh 25980
00:02:20.2890000		Dengue Fever Glare Ramuh 21655
00:02:20.3790000		Yujin Ahn Heavy Swing Ramuh 6276
00:02:20.3790000		Demi-Bahamut prepares Wyrmwave on Ramuh 16604 (CRITICAL)
00:02:20.4230000		Demi-Bahamut Wyrmwave Ramuh 9925
00:02:20.5120000		Blue Fever Burst Shot Ramuh 14926
00:02:20.5570000		Dan Tam prepares Meisui on Dan Tam 
00:02:20.6010000		Dengue Fever prepares Regen on Minju Rose +158 (CRITICAL)
00:02:20.7350000		Demi-Bahamut gains Summon Order III from Ramuh
00:02:20.7350000		Eos prepares Embrace on Minju Rose +4303
00:02:20.7790000		Demi-Bahamut prepares Akh Morn on Ramuh 43249 (DIRECT HIT)
00:02:20.8680000		Dan Tam Suiton Ramuh 44809
00:02:20.8680000		Dan Tam prepares Attack on Ramuh 3793
00:02:20.8680000		Run Escape prepares Fester on Ramuh 20195
00:02:20.9130000		Aihyooni Yoomi prepares Broil III on Ramuh 19553
00:02:20.9570000		Blue Fever prepares Shot on Ramuh 4039
00:02:21.2230000		Yoo Rose Energy Drain Ramuh 6741
00:02:21.3570000		Blue Fever Bloodletter Ramuh 7453
00:02:21.3570000		Eos Embrace Minju Rose 4303
00:02:21.4010000		Dan Tam Attack Ramuh 3793
00:02:21.4450000		Demi-Bahamut Wyrmwave Ramuh 16604
00:02:21.4460000		Ramuh prepares Unknown_4Bc9 on Minju Rose +16252 (CRITICAL)
00:02:21.4900000		Blue Fever prepares Burst Shot on Ramuh 18873 (CRITICAL)
00:02:21.4900000		Blue Fever gains Straight Shot Ready from Blue Fever
00:02:21.6230000		Minju Rose gains Regen from Dengue Fever
00:02:21.6680000		Demi-Bahamut Akh Morn Ramuh 43249
00:02:21.6680000		Dengue Fever prepares Tetragrammaton on Minju Rose +48642 (CRITICAL)
00:02:21.7120000		Blue Fever Shot Ramuh 4039
00:02:21.7120000		Aihyooni Yoomi Broil III Ramuh 19553
00:02:21.8010000		Run Escape Fester Ramuh 20195
00:02:21.8460000		The limit break guage has been updated to 8160. 3 bars are available.
00:02:21.8900000		Yoo Rose prepares Ruin IV on Ramuh 31847 (CRITICAL)
00:02:21.9340000		Demi-Bahamut prepares Wyrmwave on Ramuh 10084 (DIRECT HIT)
00:02:21.9340000		Dan Tam prepares Bhavacakra on Ramuh 11910
00:02:22.2010000		Dengue Fever Tetragrammaton Minju Rose 48642
00:02:22.2010000		Blue Fever prepares Empyreal Arrow on Ramuh 22522 (CRITICAL)
00:02:22.2450000		Ramuh Unknown_4Bc9 Minju Rose 16252
00:02:22.2450000		Yujin Ahn prepares Maim on Ramuh 9862
00:02:22.2890000		Minju Rose prepares Fast Blade on Ramuh 8647 (DIRECT HIT)
00:02:22.3340000		Dengue Fever prepares Assize on Dengue Fever +18279
00:02:22.3340000		Dengue Fever prepares Assize on Aihyooni Yoomi +18492
00:02:22.3340000		Dengue Fever prepares Assize on Ramuh 33768 (DIRECT HIT)
00:02:22.3340000		Dengue Fever prepares Assize on Dan Tam +27699 (CRITICAL)
00:02:22.3340000		Dengue Fever prepares Assize on Run Escape +18075
00:02:22.3340000		Dengue Fever prepares Assize on Minju Rose +18728
00:02:22.3340000		Dengue Fever prepares Assize on Yujin Ahn +18626
00:02:22.5120000		Yujin Ahn gains Temperance from Dengue Fever
00:02:22.5120000		Minju Rose gains Temperance from Dengue Fever
00:02:22.5120000		Dengue Fever gains Temperance from Dengue Fever
00:02:22.5120000		Run Escape gains Temperance from Dengue Fever
00:02:22.5120000		Blue Fever gains Temperance from Dengue Fever
00:02:22.5120000		Yoo Rose gains Temperance from Dengue Fever
00:02:22.5120000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:02:22.5120000		Dan Tam gains Temperance from Dengue Fever
00:02:22.5990000		Dan Tam Bhavacakra Ramuh 11910
00:02:22.5990000		Minju Rose prepares Attack on Ramuh 2857
00:02:22.5990000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:22.5990000		Eos gains Mage's Ballad from Blue Fever
00:02:22.5990000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:22.5990000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:22.5990000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:22.5990000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:22.5990000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:22.5990000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:22.5990000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:22.5990000		Run Escape gains Mage's Ballad from Blue Fever
00:02:22.6880000		Yoo Rose Ruin IV Ramuh 31847
00:02:22.7330000		Yoo Rose prepares Enkindle Bahamut on Ramuh 
00:02:22.7770000		Yujin Ahn prepares Attack on Ramuh 4075
00:02:22.8660000		Yujin Ahn Maim Ramuh 9862
00:02:22.8660000		Blue Fever prepares Bloodletter on Ramuh 7381
00:02:22.8660000		Minju Rose gains Sacred Soil from Aihyooni Yoomi
00:02:22.8660000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:02:22.8660000		Dengue Fever gains Sacred Soil from Aihyooni Yoomi
00:02:22.8660000		Yujin Ahn gains Sacred Soil from Aihyooni Yoomi
00:02:22.8660000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:02:22.8660000		Run Escape gains Sacred Soil from Aihyooni Yoomi
00:02:22.9100000		Minju Rose Fast Blade Ramuh 8647
00:02:22.9560000		Blue Fever Burst Shot Ramuh 18873
00:02:23		Demi-Bahamut Wyrmwave Ramuh 10084
00:02:23.0880000		Dan Tam prepares Attack on Ramuh 5715 (CRITICAL)
00:02:23.1320000		Minju Rose Attack Ramuh 2857
00:02:23.2660000		Blue Fever Empyreal Arrow Ramuh 22522
00:02:23.2660000		Dengue Fever Assize Ramuh 33768
00:02:23.2660000		Dan Tam prepares Spinning Edge on Ramuh 9047
00:02:23.3100000		Yujin Ahn Attack Ramuh 4075
00:02:23.3550000		Demi-Bahamut gains Summon Order III from Ramuh
00:02:23.3990000		Demi-Bahamut prepares Akh Morn on Ramuh 36205
00:02:23.4440000		Yoo Rose gains Aetherflow from Yoo Rose
00:02:23.4440000		Yoo Rose prepares Fester on Ramuh 6524
00:02:23.4880000		Aihyooni Yoomi prepares Broil III on Ramuh 19022
00:02:23.6220000		Dan Tam Attack Ramuh 5715
00:02:23.6670000		Dan Tam Spinning Edge Ramuh 9047
00:02:23.8900000		Run Escape prepares Ruin III on Ramuh 13360
00:02:23.9340000		Demi-Bahamut prepares Wyrmwave on Ramuh 8149
00:02:23.9340000		Blue Fever prepares Refulgent Arrow on Ramuh 20258 (DIRECT HIT)
00:02:24.0230000		Blue Fever prepares Shot on Ramuh 6860 (CRITICAL)
00:02:24.2890000		Demi-Bahamut Akh Morn Ramuh 36205
00:02:24.2890000		Aihyooni Yoomi Broil III Ramuh 19022
00:02:24.3770000		Yoo Rose Fester Ramuh 6524
00:02:24.3770000		Eos prepares Embrace on Yoo Rose +4229
00:02:24.4660000		Blue Fever Bloodletter Ramuh 7381
00:02:24.5560000		Yujin Ahn prepares Storm's Path on Ramuh 12815
00:02:24.6440000		Minju Rose prepares Riot Blade on Ramuh 12597 (DIRECT HIT)
00:02:24.6880000		Run Escape Ruin III Ramuh 13360
00:02:24.7780000		Blue Fever Shot Ramuh 6860
00:02:24.8230000		The limit break guage has been updated to 8330. 3 bars are available.
00:02:24.8670000		Minju Rose prepares Attack on Ramuh 6094 (CRITICAL)
00:02:25.0010000		Eos Embrace Yoo Rose 4229
00:02:25.0010000		Demi-Bahamut Wyrmwave Ramuh 8149
00:02:25.2680000		Dan Tam prepares Attack on Ramuh 7373 (CRITICAL)
00:02:25.3570000		Dan Tam prepares Gust Slash on Ramuh 26408 (CRITICAL)
00:02:25.4010000		Blue Fever Refulgent Arrow Ramuh 20258
00:02:25.4010000		Minju Rose Riot Blade Ramuh 12597
00:02:25.4010000		Minju Rose Attack Ramuh 6094
00:02:25.4910000		Yujin Ahn gains Temperance from Dengue Fever
00:02:25.4910000		Minju Rose gains Temperance from Dengue Fever
00:02:25.4910000		Dengue Fever gains Temperance from Dengue Fever
00:02:25.4910000		Run Escape gains Temperance from Dengue Fever
00:02:25.4910000		Blue Fever gains Temperance from Dengue Fever
00:02:25.4910000		Yoo Rose gains Temperance from Dengue Fever
00:02:25.4910000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:02:25.4910000		Dan Tam gains Temperance from Dengue Fever
00:02:25.5780000		Yujin Ahn prepares Infuriate on Yujin Ahn 
00:02:25.5780000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:25.5780000		Eos gains Mage's Ballad from Blue Fever
00:02:25.5780000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:25.5780000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:25.5780000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:25.5780000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:25.5780000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:25.5780000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:25.5780000		Yujin Ahn gains Nascent Chaos from Yujin Ahn
00:02:25.5780000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:25.5780000		Run Escape gains Mage's Ballad from Blue Fever
00:02:25.7110000		Blue Fever prepares Bloodletter on Ramuh 9314 (DIRECT HIT)
00:02:25.7550000		Dan Tam Gust Slash Ramuh 26408
00:02:25.7990000		Dan Tam Attack Ramuh 7373
00:02:25.7990000		Dengue Fever prepares Glare on Ramuh 19881
00:02:25.8430000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:02:25.8430000		Yujin Ahn gains Sacred Soil from Aihyooni Yoomi
00:02:25.8430000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:02:25.8430000		Run Escape gains Sacred Soil from Aihyooni Yoomi
00:02:26.0650000		Yujin Ahn Storm's Path Ramuh 12815
00:02:26.0650000		Aihyooni Yoomi prepares Broil III on Ramuh 27700 (CRITICAL)
00:02:26.1540000		Yujin Ahn prepares Attack on Ramuh 4102
00:02:26.2430000		Yoo Rose prepares Ruin III on Ramuh 16789 (DIRECT HIT)
00:02:26.2870000		Demi-Bahamut prepares Wyrmwave on Ramuh 14905 (CRITICAL)
00:02:26.2870000		Minju Rose prepares Reprisal on Ramuh 
00:02:26.3800000		Blue Fever prepares Apex Arrow on Ramuh 27699
00:02:26.4210000		Run Escape prepares Ruin III on Ramuh 13529
00:02:26.4660000		Demi-Bahamut prepares Wyrmwave on Ramuh 15785 (CRITICAL)
00:02:26.4660000		Dengue Fever prepares Dia on Ramuh 8067
00:02:26.6870000		Yujin Ahn Attack Ramuh 4102
00:02:26.8190000		Aihyooni Yoomi prepares Ruin II on Ramuh 13021
00:02:26.8640000		Aihyooni Yoomi Broil III Ramuh 27700
00:02:26.9090000		Yujin Ahn prepares Inner Chaos on Ramuh 58605 (CRITICAL)
00:02:26.9530000		Ramuh gains Reprisal from Minju Rose
00:02:26.9530000		Yoo Rose prepares Ruin II on Ramuh 10347
00:02:27.0420000		Yoo Rose Ruin III Ramuh 16789
00:02:27.0860000		Blue Fever prepares Shot on Ramuh 3924
00:02:27.1300000		Dengue Fever Glare Ramuh 19881
00:02:27.1300000		Minju Rose prepares Attack on Ramuh 2910
00:02:27.2180000		Run Escape Ruin III Ramuh 13529
00:02:27.3080000		Blue Fever Bloodletter Ramuh 9314
00:02:27.3520000		Demi-Bahamut Wyrmwave Ramuh 14905
00:02:27.4410000		Dengue Fever Assize Dan Tam 27699
00:02:27.4410000		Dan Tam prepares Aeolian Edge on Ramuh 22732 (DIRECT HIT)
00:02:27.4850000		Dan Tam prepares Attack on Ramuh 3597
00:02:27.5290000		Demi-Bahamut Wyrmwave Ramuh 15785
00:02:27.6630000		Minju Rose Attack Ramuh 2910
00:02:27.6630000		Yujin Ahn prepares Onslaught on Ramuh 3040
